50,383877,412252,121.285,0.002366,0.00213198,50000000,1919,2063,2463,2175,2271,2351
51,446627,412875,123.524,0.002002,0.0021294313725490196,51000000,1919,2047,2447,1799,1903,1983
52,435919,413292,125.819,0.002015,0.0021272307692307693,52000000,1919,2047,2447,1815,1919,1999
53,348068,411836,128.692,0.002633,0.00213677358490566,53000000,1927,2079,2479,2447,2543,2623
54,430292,412163,131.016,0.002068,0.0021355,54000000,1927,2063,2479,1871,1975,2063
55,430292,412479,133.34,0.002053,0.002134,55000000,1927,2063,2463,1847,1951,2039
56,361663,411444,136.106,0.002511,0.002140732142857143,56000000,1935,2079,2479,2351,2447,2495
57,436871,411861,138.396,0.002009,0.002138421052631579,57000000,1935,2079,2479,1815,1919,1999
58,424268,412069,140.753,0.002067,0.002137189655172414,58000000,1935,2079,2463,1863,1967,2047
59,349772,410829,143.612,0.002594,0.0021449322033898306,59000000,1943,2095,2479,2399,2511,2591
60,445434,411361,145.857,0.002016,0.0021427833333333333,60000000,1935,2079,2479,1823,1927,1999
61,427715,411619,148.195,0.002086,0.0021418524590163935,61000000,1935,2079,2479,1887,1983,2079
62,351988,410498,151.036,0.002576,0.0021488548387096776,62000000,1943,2095,2479,2383,2479,2559
63,417885,410613,153.429,0.002096,0.002148015873015873,63000000,1943,2095,2479,1879,1983,2079
64,426621,410854,155.773,0.002056,0.002146578125,64000000,1943,2095,2479,1863,1959,2039
65,343878,409626,158.681,0.00264,0.0021541692307692306,65000000,1951,2111,2495,2431,2543,2623
66,420168,407890,161.808,0.002104,0.002153409090909091,66000000,1951,2111,2495,1911,2015,2095
67,444247,408387,164.06,0.001996,0.002151059701492537,67000000,1951,2111,2495,1791,1887,1975
68,350262,407392,166.915,0.002594,0.0021575735294117647,68000000,1951,2111,2495,2399,2511,2591
69,460829,408078,169.085,0.001922,0.002154159420289855,69000000,1951,2111,2495,1719,1815,1903
70,434782,408437,171.385,0.002045,0.0021526,70000000,1943,2111,2495,1823,1943,2031
71,346020,407402,174.275,0.002649,0.0021595915492957744,71000000,1951,2127,2511,2431,2543,2639
72,430107,407701,176.6,0.002047,0.002158027777777778,72000000,1951,2127,2511,1839,1943,2031
73,442086,408135,178.862,0.002006,0.002155945205479452,73000000,1951,2127,2495,1799,1903,1991
74,133761,397127,186.338,0.007198,0.0022240810810810812,74000000,1959,2159,2559,7007,7103,7199
75,450045,397751,188.56,0.00198,0.0022208266666666667,75000000,1959,2143,2559,1783,1887,1959
76,418760,398014,190.948,0.00211,0.0022193684210526318,76000000,1951,2143,2559,1887,2007,2095
