168,25974,27850,60.323,0.0382,0.03520892857142857,1680000,319,345,385,337,357,377
169,23752,27821,60.744,0.0415,0.035246153846153844,1690000,319,347,385,381,399,413
170,28409,27825,61.096,0.0349,0.03524411764705882,1700000,319,347,385,317,333,347
171,30030,27837,61.429,0.0327,0.035229239766081874,1710000,319,345,385,295,313,323
172,24330,27813,61.84,0.041,0.03526279069767442,1720000,319,347,387,371,391,407
173,26041,27802,62.224,0.0383,0.03528034682080925,1730000,319,347,387,347,365,379
174,27932,27803,62.582,0.035,0.03527873563218391,1740000,319,347,387,317,333,347
175,30120,27815,62.915,0.0329,0.035265142857142856,1750000,319,347,385,297,313,327
176,27100,27811,63.284,0.0366,0.035272727272727275,1760000,319,347,385,331,349,363
177,27777,27810,63.644,0.0357,0.03527514124293785,1770000,319,347,385,325,341,355
178,31152,27827,63.965,0.032,0.035256741573033705,1780000,319,347,385,289,305,317
179,38910,27872,64.222,0.0256,0.035202793296089385,1790000,319,345,385,230,242,253
180,34843,27903,64.509,0.0285,0.035165555555555554,1800000,319,345,385,252,267,281
181,22779,27868,64.948,0.0434,0.0352110497237569,1810000,319,347,387,387,413,431
182,23419,27839,65.375,0.0422,0.03524945054945055,1820000,319,347,387,381,401,417
183,24449,27818,65.784,0.0404,0.0352775956284153,1830000,319,347,387,371,387,401
184,25641,27805,66.175,0.0387,0.035296195652173915,1840000,319,347,387,351,369,383
185,27777,27804,66.535,0.0356,0.03529783783783784,1850000,319,347,387,321,339,353
186,28248,27807,66.889,0.0349,0.03529569892473118,1860000,319,347,387,313,331,345
187,29411,27815,67.229,0.0337,0.03528716577540107,1870000,319,347,387,305,321,335
188,30487,27828,67.557,0.0324,0.0352718085106383,1880000,319,347,387,293,309,321
189,31152,27844,67.878,0.0317,0.03525291005291005,1890000,319,347,387,287,301,313
190,37037,27880,68.148,0.0267,0.035207894736842105,1900000,319,347,387,242,254,265
191,37313,27917,68.416,0.0265,0.035162303664921464,1910000,319,347,387,239,252,263
192,36900,27952,68.687,0.027,0.035119791666666664,1920000,319,347,387,242,255,267
193,36630,27987,68.96,0.0273,0.03507927461139897,1930000,319,345,387,246,259,271
194,35335,28017,69.243,0.0279,0.03504226804123711,1940000,317,345,387,251,265,277
195,35714,28048,69.523,0.0278,0.0350051282051282,1950000,317,345,387,250,265,275
196,35714,28079,69.803,0.0274,0.03496632653061225,1960000,317,345,387,247,261,273
197,35714,28109,70.084,0.0278,0.03492994923857868,1970000,317,345,387,250,265,275
198,31055,28122,70.406,0.0319,0.03491464646464647,1980000,317,345,387,271,293,315
199,24038,28098,70.822,0.0413,0.03494673366834171,1990000,317,345,387,377,395,409
200,26178,28087,71.205,0.0378,0.034961,2000000,317,345,387,345,361,375
201,23419,28060,71.632,0.0423,0.03499751243781095,2010000,317,347,387,373,399,419
202,27472,28057,71.996,0.0359,0.035001980198019804,2020000,317,347,387,335,347,357
203,39062,28096,72.252,0.0255,0.034955172413793104,2030000,317,345,387,228,241,252
204,36764,28128,72.524,0.027,0.034916176470588235,2040000,317,345,387,243,257,267
205,35842,28158,72.803,0.0276,0.03488048780487805,2050000,317,345,387,248,263,273
206,31545,28172,73.12,0.0314,0.03486359223300971,2060000,317,345,387,277,297,311
207,26455,28164,73.498,0.0375,0.03487632850241546,2070000,317,345,387,337,359,371
208,27700,28161,73.859,0.0359,0.03488125,2080000,317,345,387,323,341,355
209,29154,28166,74.202,0.0336,0.03487511961722488,2090000,317,345,387,305,321,333
210,30769,28177,74.527,0.0323,0.03486285714285714,2100000,317,345,387,291,307,321
211,31446,28191,74.845,0.0317,0.0348478672985782,2110000,317,345,387,287,301,315
