46,325945,381069,120.713,0.002584,0.002273630434782609,46000000,2039,2175,2367,2335,2479,2575
47,337837,380034,123.673,0.002482,0.002278063829787234,47000000,2047,2175,2383,2239,2367,2463
48,353606,379443,126.501,0.002402,0.0022806458333333333,48000000,2047,2191,2383,2159,2287,2383
49,357909,378978,129.295,0.002391,0.0022828979591836733,49000000,2047,2191,2383,2175,2287,2383
50,361925,378621,132.058,0.002357,0.00228438,50000000,2047,2191,2383,2095,2239,2335
51,341763,377822,134.984,0.002495,0.002288509803921569,51000000,2063,2191,2383,2223,2367,2479
52,366166,377588,137.716,0.002341,0.002289519230769231,52000000,2063,2191,2383,2111,2207,2319
53,346020,376939,140.606,0.00246,0.002292735849056604,53000000,2063,2191,2383,2239,2351,2447
54,364431,376700,143.35,0.002363,0.002294037037037037,54000000,2063,2191,2383,2095,2223,2351
55,351370,376207,146.196,0.002426,0.0022964363636363634,55000000,2063,2207,2383,2207,2319,2415
56,377928,376235,148.843,0.002254,0.0022956785714285713,56000000,2063,2207,2383,2015,2127,2239
57,350385,375749,151.697,0.002428,0.002298,57000000,2063,2207,2383,2175,2303,2415
58,355745,375385,154.508,0.002393,0.002299637931034483,58000000,2063,2207,2383,2159,2287,2383
59,359712,375108,157.288,0.002353,0.002300542372881356,59000000,2063,2207,2383,2127,2239,2335
60,355366,374758,160.103,0.002398,0.0023021666666666668,60000000,2063,2207,2383,2159,2287,2383
61,357398,374460,162.901,0.002353,0.002303,61000000,2063,2207,2383,2111,2239,2335
62,357653,374176,165.697,0.002361,0.0023039354838709676,62000000,2079,2207,2383,2143,2255,2351
63,358551,373918,168.486,0.002357,0.002304777777777778,63000000,2079,2207,2383,2127,2255,2335
64,369003,373840,171.196,0.002333,0.00230521875,64000000,2079,2207,2383,2127,2239,2319
65,361010,373636,173.966,0.002364,0.002306123076923077,65000000,2079,2207,2383,2111,2255,2351
66,420521,374268,176.344,0.002157,0.0023038636363636364,66000000,2079,2207,2383,1919,2031,2143
