437,77519,72782,60.042,0.0122,0.013122196796338673,4370000,118,125,134,110,115,120
438,78740,72794,60.169,0.0124,0.01312054794520548,4380000,118,125,134,112,118,123
439,80000,72809,60.294,0.0119,0.013117767653758543,4390000,118,125,134,107,113,118
440,79365,72823,60.42,0.0123,0.013115909090909091,4400000,118,125,134,110,117,122
441,76335,72831,60.551,0.0127,0.013114965986394557,4410000,118,125,134,114,121,126
442,76335,72838,60.682,0.0122,0.01311289592760181,4420000,118,125,134,109,115,120
443,75187,72843,60.815,0.013,0.013112641083521445,4430000,118,125,134,117,123,128
444,80000,72858,60.94,0.0119,0.01310990990990991,4440000,118,125,134,107,113,118
445,80645,72874,61.064,0.0119,0.013107191011235956,4450000,118,125,134,107,113,118
446,80645,72890,61.188,0.0118,0.013104260089686098,4460000,118,125,134,107,113,117
447,88495,72918,61.301,0.0113,0.013100223713646532,4470000,118,125,134,101,107,111
448,85470,72942,61.418,0.0115,0.013096651785714286,4480000,118,125,134,103,109,114
449,81300,72959,61.541,0.0118,0.013093763919821826,4490000,118,125,134,107,113,117
450,80000,72973,61.666,0.0123,0.013092,4500000,118,125,134,110,116,121
451,81300,72990,61.789,0.0118,0.013089135254988914,4510000,118,125,134,107,112,117
452,81967,73008,61.911,0.0119,0.013086504424778761,4520000,118,125,134,107,113,118
453,79365,73020,62.037,0.0123,0.01308476821192053,4530000,118,125,134,112,118,122
454,80645,73036,62.161,0.012,0.013082378854625551,4540000,118,125,134,108,114,119
455,80000,73050,62.286,0.0115,0.0130789010989011,4550000,118,125,134,104,110,114
456,78125,73060,62.414,0.0123,0.01307719298245614,4560000,118,125,134,111,117,122
457,76335,73067,62.545,0.0124,0.013075711159737418,4570000,118,125,134,111,118,123
458,76335,73074,62.676,0.0127,0.013074890829694322,4580000,118,125,134,115,122,126
459,76923,73082,62.806,0.0125,0.01307363834422658,4590000,118,125,134,112,119,124
460,76923,73088,62.937,0.0126,0.013072608695652174,4600000,118,125,134,114,120,125
461,76923,73096,63.067,0.0125,0.013071366594360086,4610000,118,125,134,113,118,123
462,76923,73104,63.197,0.0125,0.01307012987012987,4620000,118,125,134,112,118,123
