8178,1250000,1362909,60.004,6.0E-4,5.620689655172413E-4,81780000,6,6,8,5,5,6
8179,1250000,1362894,60.012,5.0E-4,5.620613766964176E-4,81790000,6,6,8,5,5,5
8180,1250000,1362879,60.02,7.0E-4,5.620782396088019E-4,81800000,6,6,8,7,7,7
8181,1250000,1362841,60.029,6.0E-4,5.620828749541621E-4,81810000,6,6,8,5,6,6
8182,666666,1362667,60.044,0.0015,5.621975067220729E-4,81820000,6,6,8,14,15,15
8183,666666,1362493,60.059,0.0011,5.622632286447513E-4,81830000,6,6,8,10,11,11
8184,714285,1362319,60.074,0.001,5.62316715542522E-4,81840000,6,6,8,9,9,10
8185,769230,1362191,60.087,0.0011,5.623824068417837E-4,81850000,6,6,8,10,11,11
8186,833333,1362085,60.099,0.0011,5.624480820913755E-4,81860000,6,6,8,10,11,11
8187,833333,1361980,60.111,6.0E-4,5.624526688652742E-4,81870000,6,6,8,6,6,6
8188,909090,1361897,60.122,9.0E-4,5.624938935026868E-4,81880000,6,6,8,9,9,9
8189,1000000,1361837,60.132,9.0E-4,5.625351080718036E-4,81890000,6,6,8,8,9,9
8190,909090,1361754,60.143,8.0E-4,5.625641025641026E-4,81900000,6,6,8,8,8,8
8191,1000000,1361694,60.153,9.0E-4,5.626052984983519E-4,81910000,6,6,8,8,9,9
8192,1000000,1361634,60.163,9.0E-4,5.62646484375E-4,81920000,6,6,8,8,9,9
8193,1000000,1361574,60.173,0.001,5.626998657390455E-4,81930000,6,6,8,9,10,10
8194,1000000,1361514,60.183,5.0E-4,5.626922138149866E-4,81940000,6,6,8,5,5,5
8195,1111111,1361476,60.192,7.0E-4,5.627089688834655E-4,81950000,6,6,8,6,7,7
8196,1111111,1361439,60.201,8.0E-4,5.627379209370424E-4,81960000,6,6,8,7,8,8
8197,1000000,1361379,60.211,7.0E-4,5.627546663413444E-4,81970000,6,6,8,6,6,7
8198,1111111,1361341,60.22,7.0E-4,5.62771407660405E-4,81980000,6,6,8,6,7,7
8199,1111111,1361304,60.229,7.0E-4,5.62788144895719E-4,81990000,6,6,8,6,7,7
8200,1111111,1361266,60.238,8.0E-4,5.628170731707317E-4,82000000,6,6,8,7,7,8
8201,1111111,1361229,60.247,7.0E-4,5.628338007560053E-4,82010000,6,6,8,7,7,7
8202,1250000,1361214,60.255,6.0E-4,5.628383321141185E-4,82020000,6,6,8,6,6,6
8203,1111111,1361177,60.264,7.0E-4,5.628550530293795E-4,82030000,6,6,8,6,7,7
8204,1250000,1361162,60.272,7.0E-4,5.628717698683569E-4,82040000,6,6,8,7,7,7
8205,1250000,1361125,60.281,6.0E-4,5.628762949421085E-4,82050000,6,6,8,6,6,6
8206,1250000,1361110,60.289,7.0E-4,5.628930051182062E-4,82060000,6,6,8,7,7,7
8207,1250000,1361095,60.297,7.0E-4,5.629097112221274E-4,82070000,6,6,8,6,7,7
8208,1250000,1361081,60.305,5.0E-4,5.629020467836257E-4,82080000,6,6,8,5,5,5
8209,1250000,1361066,60.313,6.0E-4,5.629065659641856E-4,82090000,6,6,8,5,6,6
8210,1250000,1361051,60.321,6.0E-4,5.62911084043849E-4,82100000,6,6,8,5,6,6
8211,1250000,1361036,60.329,6.0E-4,5.629156010230179E-4,82110000,6,6,8,6,6,6
8212,1250000,1361022,60.337,7.0E-4,5.629322942036044E-4,82120000,6,6,8,7,7,7
8213,1250000,1361007,60.345,6.0E-4,5.629368075003044E-4,82130000,6,6,8,6,6,6
8214,1250000,1360992,60.353,6.0E-4,5.629413196980765E-4,82140000,6,6,8,6,6,6
8215,1250000,1360978,60.361,4.0E-4,5.629214850882532E-4,82150000,6,6,8,4,4,4
8216,1250000,1360963,60.369,4.0E-4,5.629016553067186E-4,82160000,6,6,8,4,4,4
8217,1250000,1360948,60.377,5.0E-4,5.628940002433978E-4,82170000,6,6,8,5,5,5
8218,1250000,1360934,60.385,3.0E-4,5.628620102214651E-4,82180000,6,6,8,3,3,3
8219,1250000,1360919,60.393,5.0E-4,5.628543618445066E-4,82190000,6,6,8,4,5,5
8220,1250000,1360904,60.401,7.0E-4,5.628710462287105E-4,82200000,6,6,8,6,6,7
8221,1428571,1360912,60.408,5.0E-4,5.628633986133074E-4,82210000,6,6,8,5,5,5
8222,1250000,1360897,60.416,6.0E-4,5.628679153490635E-4,82220000,6,6,8,5,5,6
8223,1428571,1360905,60.423,5.0E-4,5.628602699744618E-4,82230000,6,6,8,5,5,5
8224,1250000,1360890,60.431,8.0E-4,5.628891050583658E-4,82240000,6,6,8,7,7,7
8225,1428571,1360898,60.438,3.0E-4,5.628571428571428E-4,82250000,6,6,8,3,3,3
8226,1250000,1360884,60.446,7.0E-4,5.62873814733771E-4,82260000,6,6,8,7,7,7
8227,1428571,1360891,60.453,4.0E-4,5.628540172602407E-4,82270000,6,6,8,4,4,4
8228,1250000,1360877,60.461,6.0E-4,5.628585318424891E-4,82280000,6,6,8,6,6,6
8229,1428571,1360885,60.468,4.0E-4,5.628387410377932E-4,82290000,6,6,8,4,4,4
8230,1250000,1360870,60.476,7.0E-4,5.628554070473876E-4,82300000,6,6,8,6,7,7
8231,1428571,1360878,60.483,4.0E-4,5.628356214311748E-4,82310000,6,6,8,4,4,4
8232,1250000,1360863,60.491,6.0E-4,5.628401360544217E-4,82320000,6,6,8,5,6,6
8233,1428571,1360871,60.498,5.0E-4,5.628325033402162E-4,82330000,6,6,8,5,5,5
8234,1250000,1360856,60.506,7.0E-4,5.628491620111732E-4,82340000,6,6,8,6,7,7
8235,1428571,1360864,60.513,5.0E-4,5.628415300546448E-4,82350000,6,6,8,4,5,5
8236,1428571,1360872,60.52,5.0E-4,5.628338999514327E-4,82360000,6,6,8,5,5,5
8237,1250000,1360857,60.528,7.0E-4,5.628505523855773E-4,82370000,6,6,8,6,6,7
8238,1428571,1360865,60.535,6.0E-4,5.628550619082302E-4,82380000,6,6,8,5,6,6
